rating,reviews,company,province,parsed_date,processed_reviews,tokenized_reviews,topic
5,pelayanannya oke,JNT,Sulawesi Tengah,2021-01-21,layan,['layan'],Pelayanan Bagus
5,Cepat.  Selamat,JNT,Sulawesi Tengah,2021-01-21,cepat,['cepat'],Pelayanan Bagus
5,Kak kpn buka?,JNT,Sulawesi Tengah,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Good lah,JNT,Sulawesi Tengah,2021-01-21,bagus ,['bagus'],Pelayanan Bagus
5,Pelayanan baik dan ramah,JNT,Sulawesi Tengah,2021-01-21,layan ramah,"['layan', 'ramah']",Pelayanan Bagus
5,Mantap,JNT,Sulawesi Tengah,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,"Pelayanannya luar biasa, stafnya super ramah dan kooperatif. Dan mereka juga informatif mengenai apa yang harus dilakukan dengan paket tersebut. Buka sampai jam 8 malam pada hari Senin sampai Jumat, dan sampai jam 5 sore pada hari Sabtu dan …",JNT,Sulawesi Tengah,2021-01-21,layan staf super ramah kooperatif informatif malam senin jumat sore sabtu,"['layan', 'staf', 'super', 'ramah', 'kooperatif', 'informatif', 'malam', 'senin', 'jumat', 'sore', 'sabtu']",Pelayanan Bagus
5,Terima kasih sudah bermain..🙏🙏🙏 …,JNT,Sulawesi Tengah,2021-01-21,main,['main'],Pelayanan Bagus
4,Ini adalah agen kurir yang cepat dan dapat dipercaya,JNT,Sulawesi Tengah,2021-01-21,agen cepat percaya,"['agen', 'cepat', 'percaya']",Pelayanan Bagus
5,"Salah satu layanan paling terpercaya di Palu, pertahankan.",JNT,Sulawesi Tengah,2021-01-21,salah percaya tahan,"['salah', 'percaya', 'tahan']",Pelayanan Bagus
4,Ramai dan penuh sesak,JNT,Sulawesi Tengah,2021-01-21,ramai penuh sesak,"['ramai', 'penuh', 'sesak']",Pelayanan Bagus
5,Bagus sekali,JNT,Sulawesi Tengah,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Sangat mudah untuk digunakan.,JNT,Sulawesi Tengah,2021-01-21,mudah,['mudah'],Pelayanan Bagus
5,Sepeda Keringat... 🤘🤘🤘 …,JNT,Sulawesi Tengah,2021-01-21,sepeda keringat,"['sepeda', 'keringat']",Pelayanan Bagus
4,Playan oke,JNT,Sulawesi Tengah,2021-01-21,lari henti,"['lari', 'henti']",Pelayanan Bagus
5,Sempurna,JNT,Sulawesi Tengah,2021-01-21,sempurna,['sempurna'],Pelayanan Bagus
4,Oke,JNT,Sulawesi Tengah,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Bagus,JNT,Sulawesi Tengah,2021-01-21,bagus,['bagus'],Pelayanan Bagus
4,Pelayanan bagus,JNT,Sulawesi Tengah,2021-01-21,layan bagus,"['layan', 'bagus']",Pelayanan Bagus
5,Ekspres terbaik,JNT,Sulawesi Tengah,2021-01-21,ekspres baik,"['ekspres', 'baik']",Pelayanan Bagus
5,Layanan bagus,JNT,Sulawesi Tengah,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Terima kasih atas penilaiannya. Kami tetap berusaha untuk meningkatkan pelayanan kami,JNT,Sulawesi Tengah,2021-01-21,nilai usaha tingkat layan,"['nilai', 'usaha', 'tingkat', 'layan']",Pelayanan Bagus
5,"Saya mau return barang, langsung diproses sama mas kurirnya di sini. Terima kasih mas kurir, sehat selalu 🙏 …",JNT,Sulawesi Tenggara,2021-01-21,return langsung proses kurir sehat,"['return', 'langsung', 'proses', 'kurir', 'sehat']",Pelayanan Bagus
5,"Menurut saya kinerja kurir yang baru satu bulan terakhir ini bekerja kinerjanya bagus dibandingkan dengan kurir yang sebelumnya. Responsif jika saya mengajukan pertanyaan, tidak mempersulit customer dan terkadang paket saya tiba lebih awal dari tanggal prediksi estimasi. Pertahankan kinerja baik nya👍🏻 …",JNT,Sulawesi Tenggara,2021-01-21,kerja kerja bagus banding responsif aju sulit customer terkadang prediksi estimasi tahan kerja,"['kerja', 'kerja', 'bagus', 'banding', 'responsif', 'aju', 'sulit', 'customer', 'terkadang', 'prediksi', 'estimasi', 'tahan', 'kerja']",Pelayanan Bagus
5,"Bg sya mw tnya klw lupa ambil no
resi Msih bisa ke J&T untuk ambil?",JNT,Sulawesi Tenggara,2021-01-21,abang tnya lupa nomor resi msih,"['abang', 'tnya', 'lupa', 'nomor', 'resi', 'msih']",Pelayanan Bagus
4,Aku suka sih sama pelayanan karna tidak merepotkan customer. Klw lagi ngk di rumah bisa di ajak kerjasama bayarnya TF amanah. Kadang jga paketku di antar tapi akunya ndk aktif besoknya diantar lagi konfir ko.  Bisa di ajak kerjasama klw mau cancel paket ngk menye2 jga. Makanya aku ngk mau ambil paket di kantornya,JNT,Sulawesi Tenggara,2021-01-21,layan repot customer ngk rumah ajak kerjasama bayar transfer amanah kadang paket aku ndk aktif besok antar konfir ajak kerjasama cancel ngk menye ngk kantor,"['layan', 'repot', 'customer', 'ngk', 'rumah', 'ajak', 'kerjasama', 'bayar', 'transfer', 'amanah', 'kadang', 'paket', 'aku', 'ndk', 'aktif', 'besok', 'antar', 'konfir', 'ajak', 'kerjasama', 'cancel', 'ngk', 'menye', 'ngk', 'kantor']",Pelayanan Bagus
4,ada yang pernah paket nya dari jakarta sudah sampai di kendari tapi dikirim lagi ke ambon terus statusnya mau di transfer lagi ke jakarta? itu memang biasakah bgitu?,JNT,Sulawesi Tenggara,2021-01-21,kirim status transfer biasa bgitu,"['kirim', 'status', 'transfer', 'biasa', 'bgitu']",Pelayanan Bagus
5,Pengalaman saya pergi ke jnt lepo2 untuk mengambil paket saya yang blm pernah di antarkan dsana suasananya rame2 harus menunggu ber jam2 untuk bisa dapat paketku karna harus ngantri. Pelayanannya baik orangnya juga ramah,JNT,Sulawesi Tenggara,2021-01-21,alam pergi lepo ambil antar dsana suasana ramai tunggu ber paket antri layan orang ramah,"['alam', 'pergi', 'lepo', 'ambil', 'antar', 'dsana', 'suasana', 'ramai', 'tunggu', 'ber', 'paket', 'antri', 'layan', 'orang', 'ramah']",Pelayanan Bagus
5,Burik,JNT,Sulawesi Tenggara,2021-01-21,burik,['burik'],Pelayanan Bagus
4,Bagus,JNT,Sulawesi Tenggara,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Bagus,JNT,Sulawesi Tenggara,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Barang saya sampai sekarang masih tertahan di manado..pdahal dari tanggal 13 juni itu sudah sampai dri jkt ke manado sampai sekarang tanggal 18 juni blum nyampe juga ke palu..ini pengaruh apa sih? Covid atau costumer nggak becus? Tau begini saya pilih JNE,JNT,Sulawesi Utara,2021-01-21,tahan pdahal juni juni pengaruh covid costumer becus pilih,"['tahan', 'pdahal', 'juni', 'juni', 'pengaruh', 'covid', 'costumer', 'becus', 'pilih']",Pelayanan Bagus
4,"Kemarin aku belanja lewat Tokopedia, terus kirim barangnya lewat J&T. Seminggu kemudian ada laporan bahwa barangnya sudah tiba dan diterima dengan baik, tetapi ternyata barangnya belum ada sama sekali. Waktu dicek ke kantornya langsung, …",JNT,Sulawesi Utara,2021-01-21,kemarin belanja barang minggu lapor barang terima barang waktu cek kantor langsung,"['kemarin', 'belanja', 'barang', 'minggu', 'lapor', 'barang', 'terima', 'barang', 'waktu', 'cek', 'kantor', 'langsung']",Pelayanan Bagus
5,"Paket saya dr tgl 12 mei  jkt ke palu via manado. Biasanya jkt lgsg ke palu. Dan di manado dr tgl 14 mei, sampai skrg 18 mei blm di kirim2 ke palu. Tolong di UP kka. Terima Kasih.",JNT,Sulawesi Utara,2021-01-21,mei via langsung mei mei up kka,"['mei', 'via', 'langsung', 'mei', 'mei', 'up', 'kka']",Pelayanan Bagus
5,"Terima kasih, barangnya cepat bgt dikirim ke airmadidi, saya kira barangnya di tahan trnyta memang masih di jkt, pas sampai manado langsung di teruskan ke airmadidi, smoga sukses selalu tetap semangat💪🏼🙏🏻 …",JNT,Sulawesi Utara,2021-01-21,barang cepat kirim airmadidi barang tahan trnyta pas langsung terus airmadidi smoga sukses semangat,"['barang', 'cepat', 'kirim', 'airmadidi', 'barang', 'tahan', 'trnyta', 'pas', 'langsung', 'terus', 'airmadidi', 'smoga', 'sukses', 'semangat']",Pelayanan Bagus
5,Mantap sangat cepat untuk pengiriman 2 Hari tlah sampai,JNT,Sulawesi Utara,2021-01-21,bagus cepat kirim tlah,"['bagus', 'cepat', 'kirim', 'tlah']",Pelayanan Bagus
5,Bagus cuma lebih tingkatkan costomer yg memang sudah langganan dari pada yg blm pasti,JNT,Sulawesi Utara,2021-01-21,bagus tingkat costomer langgan,"['bagus', 'tingkat', 'costomer', 'langgan']",Pelayanan Bagus
5,Jnt Terbaik,JNT,Sulawesi Utara,2021-01-21,baik,['baik'],Pelayanan Bagus
5,"No pesanan 200529DEHPY272 tujuan kota palu,apa barangnya ada? Dan kapan pengiriman kepalu?",JNT,Sulawesi Utara,2021-01-21,nomor pesan dehpy tuju kota barang kirim palu,"['nomor', 'pesan', 'dehpy', 'tuju', 'kota', 'barang', 'kirim', 'palu']",Pelayanan Bagus
5,Udah bagus tinggal di tingkatkan lagi,JNT,Sulawesi Utara,2021-01-21,bagus tinggal tingkat,"['bagus', 'tinggal', 'tingkat']",Pelayanan Bagus
5,Dekat pusat kota,JNT,Sulawesi Utara,2021-01-21,pusat kota,"['pusat', 'kota']",Pelayanan Bagus
5,Mantab pokoke,JNT,Sulawesi Utara,2021-01-21,pokoke,['pokoke'],Pelayanan Bagus
5,Pelayanan Tuhan & Fast Respon,JNT,Sulawesi Utara,2021-01-21,layan tuhan fast respon,"['layan', 'tuhan', 'fast', 'respon']",Pelayanan Bagus
5,kirim dan kirim paket saya ke sini,JNT,Sulawesi Utara,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Bagus,JNT,Sulawesi Utara,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Layanan Pelanggan Kecantikan,JNT,Sulawesi Utara,2021-01-21,langgan cantik,"['langgan', 'cantik']",Pelayanan Bagus
4,Oke,JNT,Sulawesi Utara,2021-01-21,nan,['nan'],Pelayanan Bagus
4,Minimal Dikemas,JNT,Sulawesi Utara,2021-01-21,minimal kemas,"['minimal', 'kemas']",Pelayanan Bagus
5,Oke,JNT,Sulawesi Utara,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Pelayanan bagus,JNT,Sulawesi Utara,2021-01-21,layan bagus,"['layan', 'bagus']",Pelayanan Bagus
4,Pelayanan cukup oke,JNT,Sulawesi Utara,2021-01-21,layan,['layan'],Pelayanan Bagus
4,Ekspedisi yang bagus,JNT,Sulawesi Utara,2021-01-21,ekspedisi bagus,"['ekspedisi', 'bagus']",Pelayanan Bagus
5,"Kantor pusatnya J&T Padang luar biasa nyaman dan bagus, saya kirim paket ke sini jadi lebih senang dan sering ke sini aja",JNT,Sumatera Barat,2021-01-21,kantor pusat nyaman bagus,"['kantor', 'pusat', 'nyaman', 'bagus']",Pelayanan Bagus
5,pelayanannya ramah dan baik. paket pun aman sampai tujuan dengan selamat. pokoknya mantaplahh!!,JNT,Sumatera Barat,2021-01-21,layan ramah aman tuju pokok mantaplahh,"['layan', 'ramah', 'aman', 'tuju', 'pokok', 'mantaplahh']",Pelayanan Bagus
5,"Setiap  pesanan saya sering d bilang saya tidak d rmh..kalau dlazada tidak pernah pkt saya tdk dtg...kuri slalu ngantar...
Tidak ketemu hai ini bsk harinya d antar lgi",JNT,Sumatera Barat,2021-01-21,pesan bilang rumah dlazada pkt kur ngantar ketemu besok hari,"['pesan', 'bilang', 'rumah', 'dlazada', 'pkt', 'kur', 'ngantar', 'ketemu', 'besok', 'hari']",Pelayanan Bagus
5,"Sudah 2 kali ke sini
Pertama, pas jemput paket COD (karena salah saya juga nggak ada ditempat, jadi untuk kebaikan bersama. Saya menawarkan jemput ke loket nya). Pas sampai di sana, …",JNT,Sumatera Barat,2021-01-21,pas jemput cod salah tempat baik tawar jemput loket pas,"['pas', 'jemput', 'cod', 'salah', 'tempat', 'baik', 'tawar', 'jemput', 'loket', 'pas']",Pelayanan Bagus
5,"Paket saya tidak sampai dirumah, tp notifnya sudah diterima, di telpon kurirnya malah gak aktif",JNT,Sumatera Barat,2021-01-21,rumah notifnya terima telpon kurir aktif,"['rumah', 'notifnya', 'terima', 'telpon', 'kurir', 'aktif']",Pelayanan Bagus
5,"Alhamdulillah setiap pengiriman dilayani dengan baik, Alhamdulillah bsoknya dah sampai d tujuan karena barang jga kirim msih wilayah Sumbar👍tempat jga bersih walaupun msih kecil tmpatnya tpi okelah ✅ …",JNT,Sumatera Barat,2021-01-21,kirim layan bsoknya tuju msih wilayah sumbar bersih msih tmpatnya oke,"['kirim', 'layan', 'bsoknya', 'tuju', 'msih', 'wilayah', 'sumbar', 'bersih', 'msih', 'tmpatnya', 'oke']",Pelayanan Bagus
5,Keren bgt tempat nya kek hotel gitu.. trus pelayanan nya juga mantulll.. barang pengiriman ku cepat sampe nya.. thank you j&t Padang!,JNT,Sumatera Barat,2021-01-21,hotel layan kirim cepat,"['hotel', 'layan', 'kirim', 'cepat']",Pelayanan Bagus
5,"J&T Adalah Salah Satu Jasa Pengiriman barang baik dalam kota, luar kota maupun antar provinsi, Pelayanan jnt sangat baik dan Ramah-ramah 👍👍👍🤩 …",JNT,Sumatera Barat,2021-01-21,salah jasa kirim kota kota provinsi layan ramah ramah,"['salah', 'jasa', 'kirim', 'kota', 'kota', 'provinsi', 'layan', 'ramah', 'ramah']",Pelayanan Bagus
5,"Pelayanan nya sangat baik dan juga ramah.
disana sambil menunggu paket pun di hidangkan coffe drink.
J&T Express HQ Padang is the best👍😎 …",JNT,Sumatera Barat,2021-01-21,layan ramah sana tunggu hidang coffe drink express hq,"['layan', 'ramah', 'sana', 'tunggu', 'hidang', 'coffe', 'drink', 'express', 'hq']",Pelayanan Bagus
5,"Pelayanannya ramah terhadap kita sebagai customer. Tempatnya nyaman banget dan beda sama dia, saat sudah nyaman trus ngeghosting",JNT,Sumatera Barat,2021-01-21,layan ramah customer tempat nyaman beda nyaman ngeghosting,"['layan', 'ramah', 'customer', 'tempat', 'nyaman', 'beda', 'nyaman', 'ngeghosting']",Pelayanan Bagus
5,"Udah berasa mengirimkan paket di mall, CS nya manis manis semua. Berasa mau di bawa pulang aja😅 …",JNT,Sumatera Barat,2021-01-21,asa kirim mall customer service manis manis asa bawa pulang,"['asa', 'kirim', 'mall', 'customer', 'service', 'manis', 'manis', 'asa', 'bawa', 'pulang']",Pelayanan Bagus
5,"pelayanan ramah, tempat nya nyaman, bersih dan rapi, top bgt daaah, berkelas punya, mantaaaap",JNT,Sumatera Barat,2021-01-21,layan ramah nyaman bersih rapi kelas bagus,"['layan', 'ramah', 'nyaman', 'bersih', 'rapi', 'kelas', 'bagus']",Pelayanan Bagus
5,"Pelayanan nya bagus, ruangan nya juga megah dan nyaman sekali, betah kalau ngirim kesini",JNT,Sumatera Barat,2021-01-21,layan bagus ruang megah nyaman betah kesini,"['layan', 'bagus', 'ruang', 'megah', 'nyaman', 'betah', 'kesini']",Pelayanan Bagus
5,"j&T Express terbaik, pengiriman tercepat dan juga pelayanan bikin nyaman consumen.. Maju terus J&T Express",JNT,Sumatera Barat,2021-01-21,express baik kirim cepat layan nyaman consumen maju express,"['express', 'baik', 'kirim', 'cepat', 'layan', 'nyaman', 'consumen', 'maju', 'express']",Pelayanan Bagus
5,Markas offide di Sumatra barat dengan desig interior nyaman pelayanan ramah,JNT,Sumatera Barat,2021-01-21,markas offide sumatra barat desig interior nyaman layan ramah,"['markas', 'offide', 'sumatra', 'barat', 'desig', 'interior', 'nyaman', 'layan', 'ramah']",Pelayanan Bagus
5,Pelayanan yang baik. Kantor yang bagus. Express yang cepat dan terpercaya.,JNT,Sumatera Barat,2021-01-21,layan kantor bagus express cepat percaya,"['layan', 'kantor', 'bagus', 'express', 'cepat', 'percaya']",Pelayanan Bagus
5,Pelayanan dan tempatnya sangat bagus.. mantul...,JNT,Sumatera Barat,2021-01-21,layan tempat bagus,"['layan', 'tempat', 'bagus']",Pelayanan Bagus
5,Benar2 memberikan pelayanan yang luar biasa puas,JNT,Sumatera Barat,2021-01-21,layan puas,"['layan', 'puas']",Pelayanan Bagus
5,Murah dan pelayanannya memuaskan,JNT,Sumatera Barat,2021-01-21,murah layan muas,"['murah', 'layan', 'muas']",Pelayanan Bagus
5,bagus.. pelayanannya baik,JNT,Sumatera Barat,2021-01-21,bagus layan,"['bagus', 'layan']",Pelayanan Bagus
5,Mantap,JNT,Sumatera Barat,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,J&T Express selalu dihati,JNT,Sumatera Barat,2021-01-21,express hati,"['express', 'hati']",Pelayanan Bagus
5,"tempatnya bagus, menarik dan nyaman",JNT,Sumatera Barat,2021-01-21,tempat bagus tarik nyaman,"['tempat', 'bagus', 'tarik', 'nyaman']",Pelayanan Bagus
5,Bagus tempat nya,JNT,Sumatera Barat,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Kayaknya ok .,JNT,Sumatera Barat,2021-01-21,kayak,['kayak'],Pelayanan Bagus
5,Pelayanan sangat baik.,JNT,Sumatera Barat,2021-01-21,layan,['layan'],Pelayanan Bagus
4,Ramah pegawainya,JNT,Sumatera Barat,2021-01-21,ramah pegawai,"['ramah', 'pegawai']",Pelayanan Bagus
5,Pelayanan bagus,JNT,Sumatera Barat,2021-01-21,layan bagus,"['layan', 'bagus']",Pelayanan Bagus
5,Semoga selalu amanah,JNT,Sumatera Barat,2021-01-21,moga amanah,"['moga', 'amanah']",Pelayanan Bagus
5,♡♡♡,JNT,Sumatera Barat,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Mantap...,JNT,Sumatera Barat,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Kami menyukai J&T,JNT,Sumatera Barat,2021-01-21,suka,['suka'],Pelayanan Bagus
5,Pelayanan yang Baik,JNT,Sumatera Barat,2021-01-21,layan,['layan'],Pelayanan Bagus
5,Pengiriman paketnya cepat dan mudah,JNT,Sumatera Selatan,2021-01-21,kirim paket cepat mudah,"['kirim', 'paket', 'cepat', 'mudah']",Pelayanan Bagus
5,"Gudang JNT besar ada di lokasi pergudangan di daerah km 12
Keluar dan masuk barang yg akan didistribusikan ke daerah Nusantara khususnya Sumatra Selatan as sekitarnya …",JNT,Sumatera Selatan,2021-01-21,lokasi gudang daerah masuk distribusi daerah nusantara sumatra selatan as,"['lokasi', 'gudang', 'daerah', 'masuk', 'distribusi', 'daerah', 'nusantara', 'sumatra', 'selatan', 'as']",Pelayanan Bagus
4,Cukup bisa bersaing. tapi karyawannya masih sembraut sistem kerjanya,JNT,Sumatera Selatan,2021-01-21,saing karyawannya sembraut sistem kerja,"['saing', 'karyawannya', 'sembraut', 'sistem', 'kerja']",Pelayanan Bagus
5,Jnt sangat cepat dlm pengiriman barang,JNT,Sumatera Selatan,2021-01-21,cepat dlm kirim,"['cepat', 'dlm', 'kirim']",Pelayanan Bagus
4,membantu ambil barang yg nggak terkirim,JNT,Sumatera Selatan,2021-01-21,bantu kirim,"['bantu', 'kirim']",Pelayanan Bagus
5,Makin dekat buat kirim2 barang..,JNT,Sumatera Selatan,2021-01-21,nan,['nan'],Pelayanan Bagus
4,👍 …,JNT,Sumatera Selatan,2021-01-21,nan,['nan'],Pelayanan Bagus
4,Gudang nya besar,JNT,Sumatera Selatan,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Bagus sekali,JNT,Sumatera Selatan,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,"Pengembalian barang shopee dilayani dengan baik setelah mendapat beberapa penolakan dari jnt lainnya dengan berbagai alasan jaringan dan formulir kosong.
Jnt jl. Amal alasan tidak menerima barang elektronik dan diarahkan ke jnt …",JNT,Sumatera Utara,2021-01-21,kembali layan tolak alas jaring formulir kosong jl amal alas terima elektronik arah,"['kembali', 'layan', 'tolak', 'alas', 'jaring', 'formulir', 'kosong', 'jl', 'amal', 'alas', 'terima', 'elektronik', 'arah']",Pelayanan Bagus
5,Saya pernah kirim dari Jawa Barat ke pulau Nias. Alhamdulillah paket diterima dalam kondisi baik dan tepat waktu. Ongkirnya juga relatif murah. Terimakasih J&T Express.. 🤍 …,JNT,Sumatera Utara,2021-01-21,jawa barat pulau nias terima kondisi tepat waktu ongkir relatif murah express,"['jawa', 'barat', 'pulau', 'nias', 'terima', 'kondisi', 'tepat', 'waktu', 'ongkir', 'relatif', 'murah', 'express']",Pelayanan Bagus
5,kantor pusatnya J&T Express Medan. yg sekarang lebih mewah dan nyaman. pelayanan sekarang jauh lebih baik 👍🏻 …,JNT,Sumatera Utara,2021-01-21,kantor pusat express mewah nyaman layan,"['kantor', 'pusat', 'express', 'mewah', 'nyaman', 'layan']",Pelayanan Bagus
5,Info donk telpon wa cs nya. Saya mau lacak pengirim paket dari sana ke alamat saya yg kebobolan tidak bisa dihubungi dan tidak terdaftar di toko online Lazada.,JNT,Sumatera Utara,2021-01-21,informasi telpon whatsapp customer service lacak kirim bobol hubung daftar toko online,"['informasi', 'telpon', 'whatsapp', 'customer', 'service', 'lacak', 'kirim', 'bobol', 'hubung', 'daftar', 'toko', 'online']",Pelayanan Bagus
5,KK mau tnyx ada gk yg pengiriman kno resi ini lau ada tolong dipercepat kan y KK pengiriman nya,JNT,Sumatera Utara,2021-01-21,okay tnyx kirim kno resi lau cepat ya okay kirim,"['okay', 'tnyx', 'kirim', 'kno', 'resi', 'lau', 'cepat', 'ya', 'okay', 'kirim']",Pelayanan Bagus
4,"Sebenarnya jnt itu bagus, namun terkadang oknum kurir pengiriman barang yg diantar, sering kali di selesaikan dengan waktu relatif cepat, namun barang  baru diantar 2-3 jam kemudian, itupun custmer harus telp dulu ke cs jnt pusat.
kebiasaaan yang buruk tolong dihilangkan, sangat mengkhawatirkan customer.",JNT,Sumatera Utara,2021-01-21,bagus terkadang oknum kirim antar selesai waktu relatif cepat antar itu custmer telepon customer service pusat bias buruk hilang khawatir customer,"['bagus', 'terkadang', 'oknum', 'kirim', 'antar', 'selesai', 'waktu', 'relatif', 'cepat', 'antar', 'itu', 'custmer', 'telepon', 'customer', 'service', 'pusat', 'bias', 'buruk', 'hilang', 'khawatir', 'customer']",Pelayanan Bagus
5,"Pertama kalinya kirim langsung menggunakan J&T, Pelayanan prima, Ditanggapi dengan ramah Dan cepat, Kirim beberapa produk Dan tiba masih sesuai estimasi, Harga juga terjangkau. Ruangan adem, Protokol kesehatan ketat, Disediakan hand sanitizer juga.",JNT,Sumatera Utara,2021-01-21,kali langsung layan prima tanggap ramah cepat produk sesuai estimasi harga jangkau ruang adem protokol sehat ketat sedia hand sanitizer,"['kali', 'langsung', 'layan', 'prima', 'tanggap', 'ramah', 'cepat', 'produk', 'sesuai', 'estimasi', 'harga', 'jangkau', 'ruang', 'adem', 'protokol', 'sehat', 'ketat', 'sedia', 'hand', 'sanitizer']",Pelayanan Bagus
5,"J&T Memang bagus. 1 hari barang sudah sampai. Harga juga merakyat, Barang terjamin selamat. Beda sama yang lain yang kata nya uda professional tapi tak menjamin barang selamat sampai tujuan.",JNT,Sumatera Utara,2021-01-21,bagus harga rakyat jamin beda uda professional jamin tuju,"['bagus', 'harga', 'rakyat', 'jamin', 'beda', 'uda', 'professional', 'jamin', 'tuju']",Pelayanan Bagus
5,Pelayanan yang baik untuk kargo dan layanan pengiriman untuk pemain baru antara lain yang lebih lama dan lebih populer.,JNT,Sumatera Utara,2021-01-21,layan kargo kirim main lambat populer,"['layan', 'kargo', 'kirim', 'main', 'lambat', 'populer']",Pelayanan Bagus
